;COD_PERSONAL;Last Grade
18193;C510KCL;3
18194;C510NDX;9
18195;C520JKP;4
18196;C610AVY;4
18197;C610FQM;5
18198;C610GQM;6
18199;C610HQM;4
18200;C610JRC;6
18201;C610MRC;7
18202;C610RQL;6
18203;C610RQM;6
18204;C610TBY;9
18205;C610TQM;6
18206;C610YBV;9
18207;C611CXY;3
18208;C611KXQ;4
18209;C611LYQ;6
18210;C611PYT;9
18211;C615IEM;4
18212;C620QGE;3
18213;C685RPT;6
18214;C711CGZ;6
18215;C711DGZ;3
18216;C711ICY;4
18217;C711QGQ;3
18218;C712IZV;6
18219;C713GJZ;4
18220;C713MAB;7
18221;C737NRN;6
18222;C769CWZ;4
18223;C797SYV;3
18224;C812BIH;6
18225;C812DLX;3
18226;C812FWZ;4
18227;C812GIL;6
18228;C812GKK;6
18229;C812LTV;6
18230;C812NKN;3
18231;C812NUA;4
18232;C812RKI;6
18233;C812UKP;6
18234;C812UTX;9
18235;C821NNM;5
18236;C821ZPM;3
18237;C831YRJ;4
18238;C856JPE;6
18239;C862LAY;6
18240;C870KLV;5
18241;C890NDR;4
18242;C923HXK;6
18243;C923QXG;4
18244;C924AAB;4
18245;C924QDK;5
18246;C924UAV;6
18247;C969ZZW;6
18248;C975XVT;3
18249;C981URX;8
18250;C984WCH;6
18251;C993RPM;6
18252;D038AHC;4
18253;D042YRW;9
18254;D049TDX;4
18255;D060ACJ;5
18256;D077RSM;3
18257;D080XPD;9
18258;D128DVD;6
18259;D132PDT;6
18260;D136CTP;5
18261;D161ZKM;6
18262;D172UPE;9
18263;D182ARG;5
18264;D189UZR;6
18265;D196VSV;6
18266;D198CIV;5
18267;D226WQB;3
18268;D227HDY;9
18269;D276NVT;3
18270;D294TTK;6
18271;D338PVM;9
18272;D340VQX;6
18273;D341AUU;3
18274;D364QCB;6
18275;D376NRY;6
18276;D390VXI;4
18277;D428RNE;6
18278;D430PRQ;6
18279;D445SMN;6
18280;D461VYI;6
18281;D462CWH;6
18282;D485DVW;6
18283;D544YKU;3
18284;D546FTD;7
18285;D552LUS;9
18286;D584SYK;4
18287;D591MQN;6
18288;D632ZUS;4
18289;D634VTE;3
18290;D638FHP;6
18291;D640TKT;5
18292;D734LBL;9
18293;D747CPB;5
18294;D749YHX;4
18295;D769AGX;6
18296;D772DYV;6
18297;D772EJQ;6
18298;D790JUE;9
18299;D836YEJ;9
18300;D857UGC;5
18301;D882EDJ;3
18302;D885QNE;3
18303;D887PTH;9
18304;D941LMD;6
18305;D946VQX;3
18306;D957YWG;9
18307;D966NFX;8
18308;D997MLA;6
18309;D998MSP;6
18310;D999XIQ;6
18311;E065QQK;3
18312;E072YEN;6
18313;E161GCQ;5
18314;E180JCD;9
18315;E193SDP;4
18316;E596WFF;3
18317;E597EEW;3
18318;E666IFR;9
18319;E667VRU;6
18320;C018SMZ;8
18321;C115NXJ;9
18322;C169EDT;6
18323;C219HBI;4
18324;C219HBL;6
18325;C219IBI;6
18326;C224BHX;8
18327;C241MSQ;4
18328;C314MXY;4
18329;C316AKI;4
18330;C316EKX;9
18331;C316IKF;3
18332;C316JKJ;3
18333;C316KKJ;6
18334;C316TKK;9
18335;C316UKK;9
18336;C322LYT;4
18337;C325HZK;9
18338;C397XDW;6
18339;C417ILN;6
18340;C418XJH;9
18341;C430NFY;3
18342;C468SAM;6
18343;C515NSZ;4
18344;C517JKJ;6
18345;C519NYD;9
18346;C519QYU;4
18347;C594SAX;6
18348;C617ERZ;9
18349;C617KYP;9
18350;C696QNN;6
18351;C724IUL;3
18352;C724RUP;4
18353;C814QBX;7
18354;C816SLL;3
18355;C816TKU;4
18356;C818BFT;4
18357;C818DFF;6
18358;C818DFL;9
18359;C818EFF;6
18360;C818XIQ;9
18361;C822FEC;9
18362;C850QDM;6
18363;C867DIG;6
18364;C915APJ;4
18365;C915RPH;5
18366;C916MDG;4
18367;C916UCV;6
18368;C916WDV;4
18369;C916WQA;4
18370;C917RDH;9
18371;C919PID;9
18372;C943MUK;8
18373;C980NWY;4
18374;C988WNU;6
18375;D132HEM;3
18376;D288VXB;6
18377;E763WYI;9
18378;E768QKI;6
18379;E848WML;9
18380;A999AAA;3
18381;C043APH;9
18382;C211NYC;4
18383;C213JAE;5
18384;C215TGZ;3
18385;C289VHM;9
18386;C311GHK;3
18387;C397RDG;4
18388;C467WJS;6
18389;C486KPZ;5
18390;C572MAF;9
18391;C610AKH;3
18392;C610AZR;4
18393;C610EKH;5
18394;C610RKE;5
18395;C610WJB;9
18396;C610XJB;9
18397;C632ZXJ;8
18398;C641KDT;6
18399;C662CFA;6
18400;C676YJH;5
18401;C684DNX;7
18402;C713SID;7
18403;C738AFK;6
18404;C763FJC;9
18405;C812EBX;4
18406;C812HRI;3
18407;C836ZID;6
18408;C931LHH;9
18409;C966UDS;5
18410;D055GYY;6
18411;D057HSI;6
18412;D092ESX;5
18413;D132RTS;6
18414;D232WIT;4
18415;D393XWW;4
18416;D394DTT;6
18417;D395QEQ;4
18418;D443TIB;6
18419;D460XPA;4
18420;D466GWC;7
18421;D536APH;6
18422;D628SXK;6
18423;D633INZ;4
18424;D696ZGF;5
18425;D749KQC;6
18426;D783IBW;6
18427;D793ELK;4
18428;D936FXJ;6
18429;D956KYH;9
18430;D969DFG;6
18431;D971YPK;6
18432;E030DRX;3
18433;E039NBZ;6
18434;E062BGJ;6
18435;E068SBM;6
18436;E071MSF;6
18437;E096TZC;9
18438;E139FLL;6
18439;E364HCS;7
18440;E463SHC;9
18441;E690HKF;4
18442;E771XGX;4
18443;E835ELT;6
18444;E853LPB;4
18445;E853NRT;6
18446;E889UGZ;6
18447;E951IUG;7
18448;E972GWD;4
18449;C019RWY;7
18450;C019RYC;9
18451;C020PCY;9
18452;C021JWK;9
18453;C119MQS;9
18454;C199NVP;6
18455;C215WAY;6
18456;C219FFI;6
18457;C224LJA;6
18458;C242WVG;9
18459;C322NZG;4
18460;C324QSN;9
18461;C325LGP;6
18462;C325WGN;5
18463;C418MNZ;3
18464;C418WNN;4
18465;C425KBI;9
18466;C515TXB;3
18467;C519FFM;9
18468;C617MFJ;9
18469;C617XRD;7
18470;C617XVU;6
18471;C619FID;6
18472;C623HHN;9
18473;C716TZC;3
18474;C814QFB;9
18475;C816EQM;6
18476;C818AJT;3
18477;C818YKB;7
18478;C916YMG;4
18479;C917MGD;6
18480;C919AYT;3
18481;C919GVW;9
18482;D383NDZ;9
18483;D472CZQ;6
18484;D585RYK;6
18485;D651XKA;9
18486;D787LQA;9
18487;D967FSB;3
18488;E699MCS;6
18489;C021NBD;9
18490;C021SAU;9
18491;C022AQJ;9
18492;C025BZB;9
18493;C077RAY;4
18494;C122TMF;9
18495;C139QDE;9
18496;C154CDV;8
18497;C221ICE;6
18498;C238QLN;9
18499;C283ZEC;9
18500;C285DIW;8
18501;C321TCE;6
18502;C338YSK;8
18503;C380PSG;9
18504;C422WPN;9
18505;C424VHP;9
18506;C424ZPV;8
18507;C470MEY;9
18508;C493SDF;9
18509;C522AHH;9
18510;C522LJC;9
18511;C522WHP;9
18512;C576CYC;9
18513;C582SBU;9
18514;C621ZUZ;3
18515;C735TTM;9
18516;C783QEZ;9
18517;C822CQF;3
18518;C896SNH;7
18519;C920LET;8
18520;C920ZDQ;3
18521;C923KQF;3
18522;C955IGG;9
18523;C980TPE;9
18524;D197JYI;9
18525;D679MZI;9
18526;E298ZBH;6
18527;E456BNL;9
18528;E492SCB;8
18529;E558LZN;9
18530;E571BZF;9
18531;E631BDQ;9
18532;E735ISB;9
18533;E762PFH;9
18534;E950GCR;9
18535;E975IUU;4
18536;C117FJQ;6
18537;C117HDX;9
18538;C117KIB;6
18539;C117MLW;5
18540;C119AMV;3
18541;C122ZXV;6
18542;C319UFG;6
18543;C319WEJ;3
18544;C324EGN;6
18545;C419DPN;3
18546;C434WBK;4
18547;C518CNR;8
18548;C518FLU;9
18549;C518TNB;5
18550;C519DSC;3
18551;C618DZC;7
18552;C620BCJ;7
18553;C717LPG;9
18554;C717VWL;3
18555;C719LKT;3
18556;C719VPD;9
18557;C918ZHU;3
18558;D042IYQ;8
18559;D060KPC;6
18560;D062CMN;3
18561;D062JAS;5
18562;D064SFQ;7
18563;D075KRT;3
18564;D127ZYB;8
18565;D151JEH;6
18566;D155YVZ;6
18567;D161GDE;3
18568;D163TMC;8
18569;D179JEV;5
18570;D190JYI;6
18571;D192VIV;6
18572;D249NRF;4
18573;D252VJL;6
18574;D270CYR;7
18575;D275UYZ;6
18576;D287KDS;3
18577;D326EBL;6
18578;D355KIV;6
18579;D356ZVN;6
18580;D363URL;6
18581;D471NWD;9
18582;D480MQZ;6
18583;D485QAA;4
18584;D495VHE;9
18585;D526CGD;6
18586;D543ABT;6
18587;D553QVY;9
18588;D555HLF;5
18589;D557JEL;4
18590;D570HHP;6
18591;D579VPS;9
18592;D660QCE;6
18593;D687NAD;4
18594;D764CKB;4
18595;D766JQG;6
18596;D797KZP;5
18597;D826LAN;6
18598;D833KPZ;4
18599;D864NZL;9
18600;D878NXJ;9
18601;D953RBW;9
18602;D985MIU;7
18603;D994CYS;6
18604;D994PZQ;6
18605;D997BAV;4
18606;E047QXE;5
18607;E240VMB;6
18608;E251NLB;6
18609;E293THW;3
18610;E375JAP;6
18611;E398RZT;5
18612;E499KKH;6
18613;E546BVF;4
18614;C019XGC;9
18615;C119SJU;5
18616;C173JMJ;6
18617;C217YRH;6
18618;C218IJU;6
18619;C255AAR;9
18620;C262VXD;6
18621;C317SEA;6
18622;C317UEA;6
18623;C317ZEM;9
18624;C318WIV;3
18625;C325HXD;4
18626;C419ZCC;9
18627;C422NEC;6
18628;C551VUN;6
18629;C618MGE;3
18630;C618MGI;3
18631;C672UEX;9
18632;C719QZD;6
18633;C819BKU;4
18634;C819BQT;3
18635;C819CKU;4
18636;C837GXS;6
18637;C918PZM;4
18638;D095WSB;6
18639;D228SVY;6
18640;D370IEK;5
18641;D446EJU;4
18642;D470ZCG;4
18643;D490QRF;6
18644;D667PGE;6
18645;D858WVI;5
18646;D996HQT;9
18647;D999HSR;6
18648;E278PUX;4
18649;E382IEP;4
18650;E554FAC;6
18651;E674MJA;6
18652;E845PSJ;6
18653;E875JYW;3
18654;C021NTC;8
18655;C030KGG;7
18656;C053TEU;9
18657;C069VJW;4
18658;C081GLW;9
18659;C083MTI;7
18660;C113JQZ;5
18661;C140AVG;9
18662;C152TTY;9
18663;C172SAC;9
18664;C195XFE;8
18665;C211ALM;9
18666;C211KKX;7
18667;C215FHN;3
18668;C215GGC;4
18669;C215UHR;3
18670;C263KSP;9
18671;C273JNG;7
18672;C283JAP;7
18673;C285WEW;5
18674;C316GWM;3
18675;C316HWW;4
18676;C364LUP;9
18677;C414HQM;9
18678;C414RQG;7
18679;C446CGM;7
18680;C459IYY;7
18681;C470PVI;3
18682;C542SMN;9
18683;C556FNT;6
18684;C613UYC;4
18685;C615GDS;7
18686;C615WDI;3
18687;C615YDQ;3
18688;C624YLS;4
18689;C665KFJ;3
18690;C670DHD;7
18691;C692JTQ;3
18692;C699BVP;9
18693;C712WVW;7
18694;C718XNI;4
18695;C759BIU;4
18696;C779MYR;7
18697;C786JGG;9
18698;C814GLY;9
18699;C814JLP;3
18700;C814JLQ;3
18701;C840DFY;5
18702;C915TZW;6
18703;C929VLX;7
18704;C949EDH;9
18705;C971TUK;9
18706;C993BVR;9
18707;D056VWV;9
18708;D082QKQ;9
18709;D159MKS;9
18710;D240TPL;3
18711;D259RPB;9
18712;D439PKX;9
18713;D698PPU;9
18714;D737QVY;9
18715;D796KSC;9
18716;D838XGR;9
18717;D868GQD;9
18718;E242VZG;7
18719;E278JDZ;9
18720;E334UML;9
18721;E370ZGW;8
18722;E449DGK;7
18723;E585WYZ;7
18724;E588NBB;9
18725;E894XDG;9
18726;E997PZM;7
18727;F728KVF;9
18728;C021MSH;9
18729;C023KNT;9
18730;C024CBQ;9
18731;C025UFK;6
18732;C039MSA;8
18733;C046CPM;9
18734;C113XXQ;8
18735;C211GRB;9
18736;C213HBL;9
18737;C224QQJ;3
18738;C357JUK;6
18739;C412CHH;9
18740;C414MSV;9
18741;C510CCE;6
18742;C520LCQ;3
18743;C547ZDR;9
18744;C611GLW;6
18745;C651XIL;9
18746;C712NZT;6
18747;C812RCN;3
18748;C812WAA;8
18749;D057IEC;9
18750;D175ART;3
18751;D184IPX;9
18752;D196XTA;9
18753;D299PAY;9
18754;D484CJT;3
18755;D489USE;9
18756;D499KZN;9
18757;D630UVY;9
18758;D636LVK;6
18759;D738FCT;9
18760;D757ATZ;6
18761;D765QYK;9
18762;D856CAX;6
18763;D887CAC;6
18764;D934TGW;3
18765;D967KXD;6
18766;E381ENK;6
18767;E391ZWV;3
18768;E545WGU;6
18769;C016AJT;4
18770;C016LLW;3
18771;C169GES;9
18772;C215NTG;3
18773;C215TSL;7
18774;C229PUM;9
18775;C244YPT;5
18776;C268DCQ;4
18777;C291YEN;9
18778;C323VNX;4
18779;C332GCA;9
18780;C365DXJ;9
18781;C416BTU;4
18782;C416RJX;6
18783;C416TJC;6
18784;C416XJQ;3
18785;C416ZIM;4
18786;C491KGU;9
18787;C514CAB;6
18788;C514NCL;5
18789;C514QAH;4
18790;C514SBJ;3
18791;C524GNW;3
18792;C535HYS;4
18793;C535PHF;7
18794;C555MDP;4
18795;C615HMI;5
18796;C635UQV;9
18797;C640TNV;4
18798;C644FUI;9
18799;C713ZYN;4
18800;C758YTI;9
18801;C778IXB;9
18802;C813IAR;3
18803;C814PSH;4
18804;C821EZT;9
18805;C823KMC;5
18806;C856XDK;9
18807;C871NDS;3
18808;C911WTW;3
18809;C914FID;3
18810;C966KIS;7
18811;C995MII;9
18812;D199RLX;9
18813;D239FLW;9
18814;D274TUD;9
18815;D477BBH;9
18816;D544MXS;4
18817;D640AJM;6
18818;D693KMV;4
18819;D766BBM;9
18820;D783WDJ;9
18821;E135PDR;3
18822;E192EDY;4
18823;E432PDF;7
18824;E681MZG;9
18825;E763CSF;9
18826;E845KZB;9
18827;E987IBD;6
18828;C019KKS;6
18829;C019LID;3
18830;C019MID;6
18831;C019YLL;3
18832;C119TQG;6
18833;C217JMS;4
18834;C218CTU;4
18835;C218DQF;4
18836;C218JRS;7
18837;C218PRN;4
18838;C226PSH;9
18839;C233FGB;5
18840;C317AIG;4
18841;C317AQC;4
18842;C317XPQ;3
18843;C317ZPF;3
18844;C324HIA;3
18845;C324HPE;4
18846;C325KWM;4
18847;C349JPP;5
18848;C394ZDJ;7
18849;C419FGV;9
18850;C419GHD;4
18851;C543JLA;3
18852;C618CPT;6
18853;C817CBZ;6
18854;C817HYI;4
18855;C819BXM;3
18856;C819FEJ;5
18857;C819HVB;3
18858;C819VXG;3
18859;C819WTJ;4
18860;C819XTJ;3
18861;C819XXS;4
18862;C819ZTJ;6
18863;C824LLW;9
18864;C945AFW;4
18865;D040FES;6
18866;D040MCK;6
18867;D079IBJ;6
18868;D130JIA;6
18869;D265HMI;4
18870;D334CEI;6
18871;D367EWN;9
18872;D387FCA;7
18873;D436JUR;9
18874;D458YKX;9
18875;D482NZN;6
18876;D484LAD;6
18877;D533ABJ;4
18878;D634BFH;3
18879;D648GKT;4
18880;D652SCD;6
18881;D699WMU;4
18882;D790UGA;6
18883;D854CWD;6
18884;D880IRH;6
18885;D883SNS;4
18886;D890PZA;9
18887;D897AST;9
18888;D963MGL;3
18889;D991VYG;6
18890;D998RXG;9
18891;D999DVG;5
18892;D999NAD;3
18893;E063PIJ;3
18894;E243ABS;6
18895;E268BVW;5
18896;E594NKA;9
18897;E662JGB;9
18898;E673EXS;6
18899;E759HBD;9
18900;E759MZV;6
18901;E798ECI;3
18902;E835DRD;6
18903;E968MCB;6
18904;C022CXH;9
18905;C022UWX;7
18906;C023LGQ;9
18907;C025RJS;6
18908;C060BPS;9
18909;C084ZDP;9
18910;C092EKL;6
18911;C122EAD;9
18912;C125WGM;6
18913;C220ZIJ;4
18914;C320JNB;3
18915;C320XEK;9
18916;C321MER;9
18917;C323KUR;5
18918;C348KVG;9
18919;C422CRX;3
18920;C422HPW;8
18921;C422WRP;5
18922;C522PFP;9
18923;C543WLN;7
18924;C553RMH;9
18925;C555JFW;3
18926;C568SMA;4
18927;C635VHT;6
18928;C674EXQ;9
18929;C676NGM;9
18930;C721IBB;5
18931;C721IBI;6
18932;C721JMS;4
18933;C821RGW;3
18934;C822NWE;5
18935;C822QWE;3
18936;C823IRU;4
18937;C823WTX;6
18938;C843CYW;3
18939;C920LQU;6
18940;C922NHB;5
18941;C922RMG;4
18942;C948RSX;4
18943;D051ZHN;4
18944;D084WZS;9
18945;D242MFP;6
18946;D248GDT;3
18947;D331BIV;8
18948;D331CFX;9
18949;D338LLL;9
18950;D350JGX;6
18951;D364GMC;6
18952;D365SHH;5
18953;D456DTG;7
18954;D539FCW;7
18955;D570XCY;5
18956;D671HCE;4
18957;D696NRB;6
18958;D698JFT;6
18959;D752UZK;4
18960;D889QVI;9
18961;D935VJA;9
18962;D967YPA;6
18963;E345LWH;3
18964;E784VKZ;9
18965;E849LYA;9
18966;C019VFG;3
18967;C027NTM;3
18968;C029NEM;4
18969;C134KJU;6
18970;C135EXE;9
18971;C152ZDQ;9
18972;C217KRG;6
18973;C218KGR;3
18974;C274MMH;4
18975;C280QZB;9
18976;C317IIX;4
18977;C317KCG;4
18978;C317UCF;4
18979;C319CVM;7
18980;C319FVF;3
18981;C419ZAY;4
18982;C423AVV;6
18983;C459JIB;4
18984;C526ZII;6
18985;C542RSE;3
18986;C557YPL;4
18987;C723GVI;5
18988;C819HGS;3
18989;C823LXS;6
18990;C918XZK;9
18991;C943YFX;9
18992;C950EZX;4
18993;D039GIM;9
18994;D171RUY;6
18995;D245NKT;9
18996;D249FKI;6
18997;D252RFG;9
18998;D255KZG;4
18999;D366EZW;3
19000;D489UIW;8
19001;D548TLS;7
19002;D561VUT;9
19003;D729JRP;3
19004;D841IAZ;6
19005;E299PXB;4
19006;E345DXR;6
19007;E428MBL;6
19008;E747CWN;6
19009;E895QFS;9
19010;C024MYP;9
19011;C024UZU;9
19012;C048LWD;9
19013;C096AKH;9
19014;C127ZXW;9
19015;C188EYH;9
19016;C242BLJ;9
19017;C259PFA;9
19018;C264QHL;9
19019;C316NUW;9
19020;C378VDW;9
19021;C414XPM;9
19022;C439XCK;8
19023;C513URG;9
19024;C529ABI;9
19025;C574ZJY;9
19026;C576AXR;7
19027;C587KGQ;9
19028;C613IRV;4
19029;C613JWQ;3
19030;C613PZR;9
19031;C613QYG;3
19032;C613TYN;6
19033;C615GDP;9
19034;C615QBB;6
19035;C615SIE;3
19036;C624VLI;6
19037;C776PMA;4
19038;C814XKB;3
19039;C823ZII;5
19040;C850WGG;9
19041;C885EIA;9
19042;C888XCB;9
19043;C915NXW;3
19044;C915PXW;3
19045;C915QXW;5
19046;C938EFM;9
19047;C962BBP;9
19048;C987HGN;6
19049;D349JSA;7
19050;D781GLW;9
19051;E586NSQ;3
19052;C014MJJ;6
19053;C014QJH;4
19054;C015FDQ;9
19055;C015HGG;6
19056;C015HKE;5
19057;C025MZR;9
19058;C114QWZ;3
19059;C114VUU;5
19060;C115MCK;4
19061;C124WVJ;6
19062;C216NQN;9
19063;C216RRJ;4
19064;C216YIS;9
19065;C315QZD;7
19066;C320CXG;9
19067;C415YFQ;6
19068;C532VYU;9
19069;C558MZZ;5
19070;C563XNM;9
19071;C570CZV;9
19072;C614WSB;5
19073;C614ZHJ;9
19074;C616NKL;6
19075;C616XKY;6
19076;C678DDN;5
19077;C714TUI;6
19078;C716DAN;9
19079;C716TNN;3
19080;C754MBT;9
19081;C757IVX;9
19082;C831ZZZ;7
19083;C982NYD;9
19084;D034GTC;7
19085;D041CHQ;9
19086;D070DEP;7
19087;D191XXL;9
19088;D227LWZ;4
19089;D239KPX;6
19090;D241QLB;8
19091;D259TIL;7
19092;D280MZJ;9
19093;D333ZLV;6
19094;D355HMX;9
19095;D381FAK;9
19096;D439HMN;9
19097;D439NUQ;7
19098;D474AXQ;9
19099;D526GHQ;9
19100;D583EEP;6
19101;D626CMV;9
19102;D634XUT;9
19103;D670ZXX;3
19104;D698STS;6
19105;D741HXZ;9
19106;D744TVA;9
19107;D745LKF;9
19108;D749VXI;6
19109;D760KIV;9
19110;D786LJW;6
19111;D839TWW;9
19112;D859CDC;9
19113;D864DUA;9
19114;D865UGS;9
19115;D947NFK;4
19116;D951IAU;9
19117;D966VVQ;7
19118;D978YAP;8
19119;E226VIL;9
19120;E449JKT;6
19121;E627IJN;9
19122;E664PMA;3
19123;E690GIL;9
19124;E728EFU;5
19125;E937XEH;8
19126;E946HLG;6
19127;E950SFU;4
19128;E966WJE;9
19129;E984ZNG;7
19130;C010BIN;6
19131;C010CJT;4
19132;C010EPZ;6
19133;C010EYU;6
19134;C010HPW;9
19135;C010IYJ;6
19136;C010JPW;6
19137;C010KYH;9
19138;C010QPW;9
19139;C010VPW;6
19140;C010WYL;6
19141;C010XIQ;6
19142;C010YYN;9
19143;C010ZPY;6
19144;C023JSA;3
19145;C043HNY;9
19146;C057XGF;8
19147;C081LSU;9
19148;C087IPZ;9
19149;C110TBG;6
19150;C114JZE;3
19151;C114MZE;6
19152;C115TDN;3
19153;C162FPZ;9
19154;C188PJP;3
19155;C199UQM;9
19156;C216DRW;9
19157;C216JRC;4
19158;C237KAG;9
19159;C248TRZ;9
19160;C263WJE;9
19161;C280IZJ;6
19162;C327AVQ;9
19163;C337ESS;9
19164;C340YCG;9
19165;C380GIB;9
19166;C395USR;8
19167;C415MYU;4
19168;C415NMK;7
19169;C415PYJ;3
19170;C447ZUE;9
19171;C454FBU;9
19172;C474PVB;9
19173;C553PBB;9
19174;C563SQY;9
19175;C567GBJ;9
19176;C591EIF;9
19177;C596BNQ;9
19178;C660HKQ;9
19179;C681TVI;9
19180;C685NJA;5
19181;C714LHB;3
19182;C724NHL;5
19183;C750NGZ;9
19184;C788UTW;9
19185;C837PZG;8
19186;C850UUB;9
19187;C890ZCQ;9
19188;C897GCE;7
19189;C938PPB;9
19190;C954VMX;9
19191;C968QRJ;4
19192;D048CKG;9
19193;D332TCC;6
19194;D363KQH;6
19195;D367AMW;9
19196;D567NGM;6
19197;D584BBI;6
19198;D599KYD;9
19199;D682EYB;8
19200;D870XNL;9
19201;D891WMT;9
19202;D933SIB;9
19203;D994AUM;9
19204;E162ENS;6
19205;E978SUS;5
19206;C020VCC;9
19207;C021HVG;3
19208;C029SYZ;4
19209;C038DJU;9
19210;C042FKD;9
19211;C051CJL;9
19212;C059QBK;9
19213;C079ZPW;9
19214;C119CGL;9
19215;C120BRR;4
19216;C120UUP;9
19217;C120ZVV;9
19218;C122DSE;9
19219;C167KYX;9
19220;C193VLZ;4
19221;C195XYX;8
19222;C220WAJ;6
19223;C221YVC;8
19224;C227MHC;6
19225;C235YST;9
19226;C242IHA;4
19227;C260GQH;6
19228;C280AUW;9
19229;C284YPY;4
19230;C318IPK;6
19231;C321MQC;9
19232;C324PXB;6
19233;C368BFS;9
19234;C422BHP;6
19235;C422JKV;4
19236;C422PLE;9
19237;C422PLN;6
19238;C422ZIQ;9
19239;C424CHE;9
19240;C425FPI;9
19241;C476PWK;9
19242;C487PAU;9
19243;C517JIH;6
19244;C517QHQ;6
19245;C522GDT;8
19246;C526PAY;4
19247;C544SBM;9
19248;C548SEE;9
19249;C553PFY;9
19250;C585RRQ;9
19251;C597PVB;9
19252;C621QUD;9
19253;C629HDN;4
19254;C635GXM;9
19255;C642JLL;9
19256;C648YKJ;9
19257;C661LHH;6
19258;C792AHC;9
19259;C794MVX;9
19260;C822CHM;7
19261;C822HKZ;6
19262;C823NBC;4
19263;C834PBN;6
19264;C847RAP;9
19265;C850HZZ;8
19266;C850XUN;9
19267;C857EID;6
19268;C876MHU;8
19269;C886IKW;3
19270;C898CNC;9
19271;C917UUA;7
19272;C919DYQ;6
19273;C922DNQ;3
19274;C922WTH;5
19275;C933LQU;6
19276;C965XTY;9
19277;C980XJB;9
19278;C992BCP;6
19279;C995MQP;9
19280;D085JRR;9
19281;D189YUI;9
19282;D227TFZ;9
19283;D354RNV;9
19284;D438ATC;9
19285;D477QUK;9
19286;D579WCE;6
19287;D640XKH;6
19288;D648ZQQ;9
19289;D657YLB;6
19290;D662BPI;7
19291;D781GAT;7
19292;D794MVW;9
19293;D932DTF;9
19294;D976EYS;9
19295;E328ZJZ;9
19296;C025PDF;7
19297;C045NHL;9
19298;C053URU;6
19299;C113TQZ;8
19300;C124GAS;6
19301;C180GBT;7
19302;C190YPF;8
19303;C215CIC;9
19304;C215FIZ;9
19305;C215NGN;4
19306;C238BAL;6
19307;C275DLE;6
19308;C286WKB;4
19309;C316MXC;9
19310;C414SQT;4
19311;C414UPJ;6
19312;C414UQM;9
19313;C420WUL;6
19314;C499MJK;6
19315;C512BKB;9
19316;C568HYH;6
19317;C650YWS;9
19318;C713IAV;6
19319;C713LDB;9
19320;C713ZBH;9
19321;C772TYT;9
19322;C814PME;6
19323;C814VKU;6
19324;C855YKR;9
19325;C999INH;6
19326;D241AYY;9
19327;D276IFK;7
19328;D351IDX;9
19329;D426MLI;4
19330;D456BWR;9
19331;D697FIH;4
19332;D833BMW;3
19333;D883BCI;3
19334;D957DXA;6
19335;E862YNJ;3
19336;C047HRZ;9
19337;C070CFK;4
19338;C125KFS;3
19339;C172QQI;6
19340;C212KAF;6
19341;C222FGA;4
19342;C231TZW;6
19343;C350DJT;9
19344;C411HHQ;6
19345;C411NHD;6
19346;C411RGN;6
19347;C411ZTP;3
19348;C413CCN;6
19349;C413SCK;6
19350;C413TCK;6
19351;C413TSX;3
19352;C413UBQ;6
19353;C416YCI;4
19354;C512NVJ;3
19355;C524XTZ;4
19356;C560UKX;6
19357;C584JDX;9
19358;C612DHP;3
19359;C794DRG;4
19360;C810PSF;3
19361;C810TJT;3
19362;C810VIW;3
19363;C811ARK;6
19364;C811KED;6
19365;C811QDS;9
19366;C811TQH;3
19367;C811UQH;3
19368;C826ZWV;9
19369;C879JBR;9
19370;C910VJK;5
19371;C912QQY;6
19372;C964LUW;6
19373;C992JJJ;4
19374;D041CSG;4
19375;D075XXI;6
19376;D141YNI;6
19377;D153BBU;6
19378;D162DDH;3
19379;D261TTK;9
19380;D279DEK;6
19381;D399FIX;6
19382;D450HWA;5
19383;D458ZHE;3
19384;D472FGQ;3
19385;D543XKR;5
19386;D565IDV;3
19387;D637VHC;3
19388;D641WBP;6
19389;D645BJL;5
19390;D691ZUL;6
19391;D740DWQ;9
19392;D770LBG;6
19393;D781HSH;6
19394;D886TMN;6
19395;D952DKW;6
19396;E229SRG;6
19397;E370WNE;6
19398;E483TFR;6
19399;E542MIF;9
19400;E787RYT;6
19401;E791HZY;6
19402;E965PNL;9
19403;C022DIL;6
19404;C022QJQ;4
19405;C022UJG;9
19406;C025DRE;7
19407;C030VMZ;9
19408;C055IPV;9
19409;C063EUD;9
19410;C120JMP;5
19411;C120NPQ;9
19412;C120QJU;3
19413;C137QXL;9
19414;C148TLP;9
19415;C158YCP;9
19416;C221BSF;3
19417;C221MWQ;9
19418;C221SGF;9
19419;C221XWA;4
19420;C261QUU;9
19421;C287KYC;9
19422;C324EWS;9
19423;C331JDV;9
19424;C335CRR;4
19425;C345BGI;9
19426;C359MWH;9
19427;C385IGL;9
19428;C422CEM;9
19429;C422WEN;9
19430;C422YDM;9
19431;C424KFN;6
19432;C425JLZ;3
19433;C436PMK;9
19434;C440ARE;9
19435;C462EWJ;7
19436;C484TCG;9
19437;C553LTH;9
19438;C565TDD;9
19439;C571REX;9
19440;C621WPI;4
19441;C628YXA;7
19442;C767DTD;9
19443;C779HPG;9
19444;C780NDQ;3
19445;C871UVZ;9
19446;C897XMP;4
